2023-07-15 13:46:08,880 INFO [NiFi Web Server-7906] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/status
2023-07-15 13:46:08,881 INFO [NiFi Web Server-7849] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:46:08,882 INFO [NiFi Web Server-7906] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/status
2023-07-15 13:46:08,883 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/current-user
2023-07-15 13:46:08,885 INFO [NiFi Web Server-7945] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/controller/bulletins
2023-07-15 13:46:08,886 INFO [NiFi Web Server-7932] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/current-user
2023-07-15 13:46:08,887 INFO [NiFi Web Server-7945] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/controller/bulletins
2023-07-15 13:46:08,889 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:46:08,889 INFO [NiFi Web Server-7723] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/cluster/summary
2023-07-15 13:46:08,891 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/status
